 seed  iterations  status     objective           primal        wall (ms)   solver(ms)  
 291       123       true    1.68316080e+01    8.04911693e-16     209.2        137.5  
 292       149       true    1.68351078e+01    8.32667268e-16     242.0        178.0  
 293       102       true    1.84941578e+01    8.60422844e-16     162.7        121.8  
 294        66       true    1.62715971e+01    2.10942375e-15      87.2         61.0  
 295        74       true    1.71588419e+01    1.05471187e-15     113.1         85.0  
 296       116       true    1.63321904e+01    8.88178420e-16     190.0        145.0  
 297        76       true    2.24461209e+01    8.32667268e-16     108.7         77.7  
 298        73       true    1.69780613e+01    7.77156117e-16     105.3         74.3  
 299        36      false    9.89528459e+02    1.90866592e-02      86.0         58.0  
 300        98       true    2.01940457e+01    5.55111512e-15     163.7        124.7  
 301        78       true    1.76455059e+01    7.77156117e-16     124.0         92.0  
 302       116       true    1.92797915e+01    7.77156117e-16     197.1        154.1  
 303        89       true    1.83431698e+01    6.66133815e-16     140.0        107.0  
 304        88       true    1.61585374e+01    7.77156117e-16     137.0        104.0  
 305        92       true    2.16049023e+01    7.43849426e-15     138.0        104.0  
 306        62       true    1.83656546e+01    6.10622664e-16     111.1         88.1  
 307       135       true    1.80290111e+01    6.66133815e-16     213.0        160.0  
 308        34      false    1.25039534e+03    1.73927559e-02      51.0         38.0  
 309        35      false    1.07882024e+03    9.40184278e-03      70.3         39.3  
 310       110       true    1.75566315e+01    2.73392420e-15     185.6        123.7  
 311       122       true    1.96939133e+01    8.88178420e-16     170.0        122.0  
 312       162       true    1.70224741e+01    4.10782519e-15     274.0        211.0  
 313       101       true    1.93455200e+01    2.94209102e-13     156.0        115.0  
 314        77       true    1.87050242e+01    8.18789481e-16     129.0         99.0  
 315        44      false    1.41748833e+03    4.12325730e-02      82.0         65.0  
 316       105       true    1.75412746e+01    6.66133815e-16     178.7        117.3  
 317        82       true    1.72495151e+01    1.01824105e-12     122.9         91.6  
 318        86       true    1.91249694e+01    8.32667268e-16     135.7        100.7  
 319       132       true    1.77765632e+01    6.38378239e-16     199.9        145.9  
 320       108       true    1.12351601e+03    3.33066907e-16     177.5        128.5  
 321       161       true    1.72702237e+01    8.46545056e-16     278.3        218.3  
 322        83       true    1.76890145e+01    7.77156117e-16     118.0         87.0  
 323        61       true    1.65824924e+01    6.38378239e-16      88.7         66.0  
 324       170       true    2.05561285e+01    6.66133815e-16     247.5        181.5  
 325        51       true    1.60317427e+01    5.55111512e-16      77.0         58.0  
 326        48       true    1.65712400e+01    1.25177646e-14      68.3         50.3  
 327       111       true    1.75920076e+01    8.88178420e-16     167.0        118.0  
 328        67       true    1.99999492e+01    1.22124533e-15     106.6         81.6  
 329       201       true    1.97441141e+01    8.11850587e-16     297.1        217.9  
 330        23       true    1.15892940e+03    1.66533454e-15      33.5         25.0  
 331        20      false    1.20239328e+03    2.33185150e-02      38.0         29.0  
 332       230       true    1.83818604e+01    1.11022302e-15     381.3        292.6  
 333        52       true    1.78371388e+01    6.66133815e-16      82.5         62.5  
 334        95       true    1.71426908e+01    7.77156117e-16     136.0         97.0  
 335       114       true    1.81626783e+01    6.66133815e-16     171.0        126.0  
 336        66       true    1.73682435e+01    7.77156117e-16      96.0         69.0  
 337        66       true    1.70483899e+01    7.21644966e-16     101.0         76.0  
 338        31      false    9.33793515e+02    2.33383709e-03      49.5         33.5  
 339        52       true    1.79426988e+01    7.77156117e-16      73.0         53.0  
 340        21      false    9.31080684e+02    1.41686137e-02      31.0         23.0  
 341        85       true    2.04680200e+01    7.77156117e-16     125.2         93.2  
 342        73       true    1.80997181e+01    8.32667268e-16      99.0         72.0  
 343        90       true    1.68666428e+01    1.55431223e-15     143.3        109.3  
 344        90       true    1.69888615e+01    7.77156117e-16     149.0        116.0  
 345       144       true    1.70865458e+01    7.77156117e-16     212.2        155.2  
 346        58       true    1.62649769e+01    7.36577466e-12      85.9         64.0  
 347        93       true    1.64074286e+01    3.07420756e-13     161.2         99.6  
 348       156       true    1.91697048e+01    6.10622664e-16     258.3        197.0  
 349        96       true    1.94666873e+01    5.55111512e-16     144.9        105.1  
 350       115       true    1.77145130e+01    7.77156117e-16     165.0        119.0  
 351       110       true    1.81762909e+01    6.17561557e-16     173.0        131.0  
 352        48      false    1.18681470e+03    1.23574777e-02      96.0         75.0  
 353        63       true    1.91883650e+01    7.77156117e-16      96.0         72.0  
 354        71       true    1.83754875e+01    8.88178420e-16     118.1         91.1  
 355       210       true    1.99285054e+01    7.77156117e-16     323.9        229.8  
 356        90       true    2.09167213e+01    8.88178420e-16     143.0        109.0  
 357       106       true    1.77004443e+01    5.55111512e-16     168.0        128.0  
 358        91       true    1.64144503e+01    5.55111512e-16     135.1        101.1  
 359        20      false    9.32724433e+02    3.15376376e-02      36.1         28.1  
 360        64       true    1.80884820e+01    9.70380720e-12     104.1         80.1  
 361        72       true    2.22167799e+01    7.77156117e-16      97.0         70.0  
 362        91       true    1.71603118e+01    7.77156117e-16     162.1        101.2  
 363        11      false    1.18532625e+03    3.86007226e-02      20.1         14.1  
 364       124       true    2.19723285e+01    6.66133815e-16     163.5        115.5  
 365        30      false    1.39442497e+03    3.78904865e-02      41.6         29.6  
 366        20      false    1.18775192e+03    1.30892762e-02      38.0         30.0  
 367       128       true    1.79870250e+01    8.32667268e-16     221.0        171.0  
 368        83       true    1.79777045e+01    7.77156117e-16     142.4        108.4  
 369        29      false    1.25755759e+03    4.44232938e-02      43.4         30.4  
 370        52       true    1.10745910e+03    2.34146036e-13      75.1         55.1  
 371        77       true    1.73603839e+01    1.78127513e-11     125.4         96.4  
 372        77       true    2.16995926e+01    4.52415883e-15     125.0         92.0  
 373        28      false    9.48036785e+02    8.42462633e-03      55.0         42.0  
 374        84      false    3.39899218e+02    4.44683065e-04     118.9         84.9  
 375       123       true    1.67111092e+01    7.21644966e-16     198.1        147.4  
 376        15      false    1.15177244e+03    2.15512123e-02      26.0         20.0  
 377       158       true    2.16966846e+01    7.77156117e-16     255.5        193.3  
 378        98       true    1.87933102e+01    7.77156117e-16     130.2         93.2  
 379       154       true    2.02970899e+01    5.55111512e-16     221.0        159.0  
 380       133       true    1.74030199e+01    6.66133815e-16     206.0        151.0  
 381        95       true    1.74299309e+01    7.77156117e-16     159.0        123.0  
 382       130       true    2.14882654e+01    8.60422844e-16     183.6        129.6  
 383       121       true    2.49692486e+01    6.38378239e-16     206.7        155.0  
 384        77       true    1.77965442e+01    4.90771312e-12     103.0         74.0  
 385        79       true    1.73703149e+01    6.93889390e-16     126.5         94.5  
 386       100       true    1.58206129e+01    1.24072974e-12     138.0         99.0  
 387        80       true    1.82782206e+01    7.77156117e-16     119.1         86.4  
 388        31      false    1.14389129e+03    4.70279903e-02      43.0         31.0  
 389       119       true    1.98254126e+01    6.66133815e-16     201.0        151.0  
 390        27      false    1.00177019e+03    1.89290267e-02      42.0         28.0  
 391        96       true    1.58020855e+01    1.28230759e-13     154.4        117.4  
 392       100       true    1.72415268e+01    8.88178420e-16     156.0        117.0  
 393        56       true    1.81372158e+01    7.77156117e-16      80.8         58.8  
 394       118       true    2.06445845e+01    6.32827124e-15     206.9        134.3  
 395       124       true    1.92954870e+01    1.42108547e-14     210.5        161.5  
 396       138       true    1.62379346e+01    1.66533454e-15     222.2        166.2  
 397       274       true    1.92205658e+01    9.48130463e-14     419.6        307.6  
 398        66       true    1.61495977e+01    6.66133815e-16      96.0         71.0  
 399       215       true    1.77174621e+01    7.77156117e-16     321.0        235.0  
 400       127       true    1.78707697e+01    7.77156117e-16     174.2        122.0  
 401        29      false    1.33444108e+03    4.38966077e-02      52.0         41.0  
 402        68       true    1.86483885e+01    6.10622664e-16      93.5         68.0  
 403        61       true    2.18788074e+01    8.88178420e-16      92.2         69.2  
 404        71       true    1.77220948e+01    6.66133815e-16     118.0         89.0  
 405       150       true    1.84333658e+01    6.10622664e-16     247.0        189.0  
