 seed  iterations  status     objective           primal        wall (ms)   solver(ms)  
 381         2      false    8.13256319e+01    4.37489276e+02     2823.9          0.0  
 382         2      false    8.13409615e+01    8.22106918e+02     2779.1          0.0  
 383         2       true    8.07958416e+01    4.13648093e+02     2913.8          0.0  
 384         2      false    7.81133147e+01    3.91756276e+02     3145.0          0.0  
 385         6      false    7.78919970e+01    2.06529806e+03     6064.3          0.0  
 386         3      false    7.94965543e+01    7.07415135e+02     4415.2          0.0  
 387         2      false    7.95445918e+01    9.55447914e+02     3077.3          0.0  
 388         2       true    1.01491272e-11    2.71896057e+02     1230.2          0.0  
 389         3      false    7.94788637e+01    5.37272543e+02     3965.7          0.0  
 390         2      false    7.81532258e+01    4.04351147e+02     3133.7          0.0  
 391        12      false    7.74539109e+01    3.16324255e+03     10175.8          0.0  
 392         2       true    1.00745518e-11    2.78136389e+02     1232.0          0.0  
 393         2       true    8.10501013e+01    3.98428094e+02     3150.9          0.0  
 394         5      false    7.71615492e+01    2.30296362e+03     5280.7          0.0  
 395         5      false    7.82162235e+01    1.54815211e+03     5444.8          0.0  
